WinningTeam,BattleTime,playerTag,mode,map,result,StarPlayerTag,StarPlayerBrawler,Brawler1Name,Brawler1Tag,Brawler2Name,Brawler2Tag,Brawler3Name,Brawler3Tag,Brawler4Name,Brawler4Tag,Brawler5Name,Brawler5Tag,Brawler6Name,Brawler6Tag
2,20200530T054943.000Z,#YCC8R80,brawlBall,Backyard Bowl,-1,#8QYR8QLCJ,POCO,MR. P,#2GV0QCPLG,GALE,#YCC8R80,BO,#VV8QR0CL,CROW,#LPUVRP99,POCO,#8QYR8QLCJ,MORTIS,#2PJP2J8L
1,20200530T054752.000Z,#YCC8R80,brawlBall,Backyard Bowl,1,#YCC8R80,GALE,MR. P,#2GV0QCPLG,GALE,#YCC8R80,BO,#VV8QR0CL,NITA,#YRYJPJVR,COLT,#RUVV9G20,SANDY,#RY0GLUY9
0,20200530T111436.000Z,#99RGJYLV,brawlBall,Backyard Bowl,0,#99RGJYLV,PAM,PENNY,#GLPY29UJ,PAM,#UCY8UR,SANDY,#CY900UG,BO,#GJJ9CVVL,PAM,#99RGJYLV,MR. P,#LLCPPCJ
2,20200530T111040.000Z,#99RGJYLV,brawlBall,Backyard Bowl,1,#GJJ9CVVL,BO,MR. P,#202QQ9JLU,TARA,#2RQ2JR00,BO,#CUGQRJ,BO,#GJJ9CVVL,MR. P,#LLCPPCJ,PAM,#99RGJYLV
2,20200530T110825.000Z,#99RGJYLV,brawlBall,Backyard Bowl,1,#GJJ9CVVL,BO,MAX,#C2L9YU0C,PENNY,#8VUUPVVGU,BROCK,#2QQJGVL0,BO,#GJJ9CVVL,PAM,#99RGJYLV,MR. P,#LLCPPCJ
1,20200530T110616.000Z,#99RGJYLV,brawlBall,Backyard Bowl,1,#GJJ9CVVL,BO,PAM,#99RGJYLV,BO,#GJJ9CVVL,MR. P,#LLCPPCJ,LEON,#22CJJGC9C,BIBI,#GL9UR2Q,MORTIS,#8RYRUCPU8
1,20200530T110353.000Z,#99RGJYLV,brawlBall,Backyard Bowl,1,#GJJ9CVVL,BO,PAM,#99RGJYLV,BO,#GJJ9CVVL,MR. P,#LLCPPCJ,SANDY,#PL20JVR0,CROW,#9CPJJJ9,TARA,#RUJCG90Y
1,20200530T110046.000Z,#99RGJYLV,brawlBall,Backyard Bowl,1,#99RGJYLV,PAM,BO,#GJJ9CVVL,PAM,#99RGJYLV,MR. P,#LLCPPCJ,BROCK,#9GQL0LVVL,MORTIS,#2GLGYR9QU,CROW,#8GLJ9PJ0R
2,20200530T105746.000Z,#99RGJYLV,brawlBall,Backyard Bowl,-1,#20YJ9JRVV,BROCK,PAM,#99RGJYLV,CROW,#LLCPPCJ,BO,#GJJ9CVVL,TARA,#99VQUVQ8,NITA,#C8LV9RY,BROCK,#20YJ9JRVV
2,20200530T002459.000Z,#99RGJYLV,brawlBall,Post Haste,1,#2VGRL980,SPROUT,MORTIS,#YYGQGJG0,NITA,#GRY2JLRC,CROW,#PPCLLVLUV,MORTIS,#99RGJYLV,TARA,#9U2P9RJ,SPROUT,#2VGRL980
2,20200530T002205.000Z,#99RGJYLV,brawlBall,Post Haste,1,#GCU2V2JG,JESSIE,POCO,#LVY0VCCG,MORTIS,#2VCV829PQ,NITA,#VUG88Y80,MORTIS,#99RGJYLV,NITA,#892RQULVC,JESSIE,#GCU2V2JG
2,20200530T001813.000Z,#99RGJYLV,brawlBall,Post Haste,1,#9C2QRJL2,DYNAMIKE,BEA,#UJG282PV,TARA,#9GY0CRLG,SANDY,#CJ8UR020,TARA,#92CU8RJR,DYNAMIKE,#9C2QRJL2,MORTIS,#99RGJYLV
2,20200530T000556.000Z,#99RGJYLV,brawlBall,Post Haste,-1,#YQ8Y0L8P,BEA,FRANK,#JQQGCURU,ROSA,#GQGY0R2Y,MORTIS,#99RGJYLV,BEA,#YQ8Y0L8P,SPROUT,#JR8G8PP,JACKY,#GYRRCVGL
2,20200530T000310.000Z,#99RGJYLV,brawlBall,Post Haste,1,#UCR89QVR,RICO,POCO,#VR2G8GYC,FRANK,#8CUG982,MORTIS,#222GP20YG,ROSA,#GQGY0R2Y,MORTIS,#99RGJYLV,RICO,#UCR89QVR
2,20200530T000148.000Z,#99RGJYLV,brawlBall,Post Haste,1,#99RGJYLV,MORTIS,JESSIE,#9U29UGV8,MORTIS,#YLL2VRGL,BO,#2L2GCYQ8R,MORTIS,#99RGJYLV,ROSA,#GQGY0R2Y,CARL,#YC0UC8JC
2,20200529T205621.000Z,#GJP9VGLP,brawlBall,Well Cut,-1,#G0U2RQCQ,SANDY,SANDY,#CC9L0QQ8,GENE,#JCJ2C9,FRANK,#GJP9VGLP,SANDY,#G0U2RQCQ,GENE,#RJJCV2GY,SHELLY,#JVQ08U00
2,20200529T205302.000Z,#GJP9VGLP,brawlBall,Well Cut,-1,#JVQ08U00,SHELLY,SANDY,#G0U2RQCQ,SHELLY,#JVQ08U00,GENE,#RJJCV2GY,GENE,#JCJ2C9,SANDY,#CC9L0QQ8,FRANK,#GJP9VGLP
1,20200529T130057.000Z,#GJP9VGLP,brawlBall,Warped Arena,1,#VP22RJV,EMZ,EMZ,#VP22RJV,JACKY,#2G9J20RV,SPROUT,#GJP9VGLP,NITA,#LJPPCCG2,EMZ,#2CVYG9RLR,FRANK,#29G28L09V
2,20200529T125823.000Z,#GJP9VGLP,brawlBall,Warped Arena,-1,#R0CV2JV0,EMZ,EMZ,#R0CV2JV0,JACKY,#202UV82,SPROUT,#2JGUGUU9L,EMZ,#VP22RJV,JACKY,#2G9J20RV,SPROUT,#GJP9VGLP
2,20200529T124113.000Z,#GJP9VGLP,brawlBall,Post Haste,-1,#2QPYPCCU,BEA,MORTIS,#2PPQVQ9VC,MAX,#GJP9VGLP,SHELLY,#29082C8Y0,MORTIS,#2UR8UYUGR,BROCK,#8YRRCYLRJ,BEA,#2QPYPCCU
1,20200529T111738.000Z,#GJP9VGLP,brawlBall,Post Haste,1,#R882G22,MORTIS,BO,#VP22RJV,MR. P,#GJP9VGLP,MORTIS,#R882G22,RICO,#PCL0CJG,SPIKE,#GGQ8CCQJ,EMZ,#RYPUP2LR
2,20200529T111432.000Z,#GJP9VGLP,brawlBall,Post Haste,1,#202UYUVLG,RICO,POCO,#2Y2802CLC,SPROUT,#RU0LV8PR,GENE,#9PQG0CYRQ,BO,#VP22RJV,MR. P,#GJP9VGLP,RICO,#202UYUVLG
2,20200530T024803.000Z,#889R9J9UU,brawlBall,Backyard Bowl,1,#889R9J9UU,PIPER,BEA,#PLVGVPQ,CROW,#9QYYV89R,MORTIS,#Y28R8PGY,PIPER,#889R9J9UU,COLT,#8G9QLUU,BROCK,#8R0Y2Y2
2,20200530T114705.000Z,#CL9VP,brawlBall,Backyard Bowl,1,#CL9VP,BEA,SHELLY,#2QG898090,FRANK,#UV2GGVL,LEON,#8YJUG9LPG,JESSIE,#90VVP9CJ8,LEON,#22VJGGRLR,BEA,#CL9VP
2,20200530T114306.000Z,#CL9VP,brawlBall,Backyard Bowl,1,#20Q0LJVVL,MORTIS,DARRYL,#JYC9YYJY,FRANK,#GUUUG8,CROW,#8LVPVQPLY,BEA,#CL9VP,MORTIS,#20Q0LJVVL,COLT,#290QVG229
2,20200530T114114.000Z,#CL9VP,brawlBall,Backyard Bowl,-1,#9YUUVJ02,PAM,BIBI,#9PGYQP8G,MORTIS,#Q90L2PCY,BEA,#CL9VP,MORTIS,#282VG80G0,PAM,#9YUUVJ02,NITA,#PC9990YQ
2,20200530T122036.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,PAM,SANDY,#2Y20G9LL,COLT,#JJQ0C0,MR. P,#8L0ULRGRV,PIPER,#LPRRV0Y,BROCK,#9QCJGGCV,PAM,#9J29U0YJ
1,20200530T121456.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,PAM,PAM,#9J29U0YJ,PENNY,#CRUGRGU2,BROCK,#9QCJGGCV,BROCK,#9GQL0LVVL,NITA,#9822GC8,JACKY,#9CLJ028L
2,20200530T121140.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,-1,#2JGUGUU9L,GENE,BROCK,#8JY2QLR,GENE,#2JGUGUU9L,PIPER,#YLP2Q99,PAM,#9J29U0YJ,BROCK,#9QCJGGCV,PENNY,#CRUGRGU2
2,20200530T120905.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#CRUGRGU2,PENNY,BEA,#2029Y0GUJ,TARA,#C8RCQUV,MORTIS,#2QLY88V,BROCK,#9QCJGGCV,PAM,#9J29U0YJ,PENNY,#CRUGRGU2
1,20200530T120703.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#CRUGRGU2,PENNY,PAM,#9J29U0YJ,BROCK,#9QCJGGCV,PENNY,#CRUGRGU2,POCO,#PLL0CU9Q,BEA,#UQ22JCUV,SHELLY,#809LVG0GL
2,20200530T120329.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#CRUGRGU2,PENNY,BEA,#2RR2Y0VL,GENE,#8J08U8Y,EMZ,#8YJGPPUV8,BROCK,#9QCJGGCV,COLT,#9J29U0YJ,PENNY,#CRUGRGU2
1,20200530T115925.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,COLT,BROCK,#9QCJGGCV,PENNY,#CRUGRGU2,COLT,#9J29U0YJ,BROCK,#R0PVJJLP,JACKY,#VQLJGCUV,RICO,#GJPY0QJ
1,20200530T115541.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9QCJGGCV,BROCK,COLT,#9J29U0YJ,BROCK,#9QCJGGCV,PENNY,#CRUGRGU2,BEA,#2PC8U08Q,NITA,#G2P2RJ2Y,JACKY,#JP02JCLR
2,20200530T115159.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,COLT,MORTIS,#2U9VR828,NITA,#8PVJQ0PRR,DYNAMIKE,#2G2UG9GR0,COLT,#9J29U0YJ,BROCK,#9QCJGGCV,PENNY,#CRUGRGU2
1,20200530T114924.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,COLT,BROCK,#9QCJGGCV,COLT,#9J29U0YJ,PENNY,#CRUGRGU2,MORTIS,#Y0QL8GV,JACKY,#LR809PP,ROSA,#VCRG8CRJ
1,20200530T114541.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,COLT,COLT,#9J29U0YJ,BROCK,#9QCJGGCV,PENNY,#CRUGRGU2,EMZ,#UJC0V9PY,PAM,#2YCVCQJY,FRANK,#G02LY8CC
2,20200530T114123.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,-1,#209L98JV9,EMZ,8-BIT,#9QCJGGCV,PENNY,#CRUGRGU2,COLT,#9J29U0YJ,SANDY,#228VR8UC,EMZ,#209L98JV9,BEA,#RLRJ0RC9
2,20200530T113730.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,-1,#UCY8UR,PAM,PENNY,#GLPY29UJ,PAM,#UCY8UR,SANDY,#CY900UG,8-BIT,#9QCJGGCV,COLT,#9J29U0YJ,PENNY,#CRUGRGU2
2,20200530T113314.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9QCJGGCV,8-BIT,MORTIS,#29J0YY02J,COLT,#9LVUC2PY,BROCK,#PJ0GRPR8,8-BIT,#9QCJGGCV,PENNY,#CRUGRGU2,COLT,#9J29U0YJ
2,20200530T113218.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,COLT,GENE,#22YR00YU,MORTIS,#QUG8U9GR,MR. P,#GR2U0LRJ,COLT,#9J29U0YJ,PENNY,#CRUGRGU2,8-BIT,#9QCJGGCV
1,20200530T112926.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#2G2QVC8QY,BEA,COLT,#9J29U0YJ,8-BIT,#9QCJGGCV,BEA,#2G2QVC8QY,MORTIS,#2GLGYR9QU,DARRYL,#20C90CUJY,JACKY,#2LLYLYG0J
2,20200530T112607.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,-1,#CYY29J0,COLT,COLT,#9J29U0YJ,8-BIT,#9QCJGGCV,MORTIS,#URRQ82PG,COLT,#CYY29J0,BEA,#G8YQJULP,MORTIS,#GQPGY0UG
2,20200530T112438.000Z,#9QCJGGCV,brawlBall,Backyard Bowl,1,#9J29U0YJ,COLT,PAM,#2R9RJGULY,MORTIS,#92G9GCQ8P,BEA,#2UYV9PLV9,COLT,#9J29U0YJ,8-BIT,#9QCJGGCV,FRANK,#JQ99UY0P
2,20200530T143339.000Z,#RQGRQRPV,brawlBall,Backyard Bowl,1,#9RYL0PG08,ROSA,MORTIS,#U2RCGPQY,BIBI,#G0CUPCG,PENNY,#9Y9RURJ8,MORTIS,#20CV80PVG,ROSA,#9RYL0PG08,CROW,#RQGRQRPV
2,20200530T143051.000Z,#RQGRQRPV,brawlBall,Backyard Bowl,-1,#YYU9PPU2,PAM,MORTIS,#2G0UR02P8,CROW,#RQGRQRPV,SPIKE,#RULJ00CC,EMZ,#RR92JLY,PAM,#YYU9PPU2,BEA,#GCRGULU0
1,20200530T142746.000Z,#RQGRQRPV,brawlBall,Backyard Bowl,1,#YUUUY88J,TARA,TARA,#YUUUY88J,MORTIS,#2QC28GR88,CROW,#RQGRQRPV,PIPER,#GRP20LJV,PENNY,#Q0QVC88V,BROCK,#GR20GYYQ
2,20200530T143028.000Z,#YCC8VGRU,brawlBall,Backyard Bowl,1,#YCC8VGRU,PAM,BROCK,#8RQUC8R,SPROUT,#20JRUV9PP,PAM,#9P2G9R2V,PIPER,#9JY82J8U,MAX,#YLQRPRJ,PAM,#YCC8VGRU
2,20200530T142714.000Z,#YCC8VGRU,brawlBall,Backyard Bowl,-1,#CJV2PJ0R,PIPER,PIPER,#9JY82J8U,MAX,#YLQRPRJ,PAM,#YCC8VGRU,PAM,#RPYU2J,PIPER,#CJV2PJ0R,BROCK,#GV00C8YJ
1,20200530T142435.000Z,#YCC8VGRU,brawlBall,Backyard Bowl,1,#YCC8VGRU,PAM,MAX,#YLQRPRJ,PIPER,#9JY82J8U,PAM,#YCC8VGRU,BROCK,#22QUPVJ,BEA,#22GPRQYJR,COLT,#9Y9082QC
1,20200530T141804.000Z,#YCC8VGRU,brawlBall,Backyard Bowl,1,#9JY82J8U,PIPER,MAX,#YLQRPRJ,PAM,#YCC8VGRU,PIPER,#9JY82J8U,SPIKE,#PLY9RQG,MAX,#C0YCRJYC,PIPER,#2CJ0RPPR8
1,20200530T141612.000Z,#YCC8VGRU,brawlBall,Backyard Bowl,1,#YCC8VGRU,PAM,MAX,#YLQRPRJ,PIPER,#9JY82J8U,PAM,#YCC8VGRU,EMZ,#20CULU9GP,JESSIE,#LR9UPC2J,BROCK,#8QCJQ88JU
1,20200530T141112.000Z,#YCC8VGRU,brawlBall,Backyard Bowl,1,#9JY82J8U,PIPER,PIPER,#9JY82J8U,PAM,#YCC8VGRU,MAX,#YLQRPRJ,SANDY,#2Y20G9LL,COLT,#JJQ0C0,TARA,#YUUUY88J
2,20200530T071729.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#CLLPG9GY,BEA,JACKY,#8RQGJQC9,DARRYL,#GJ8GU9U,FRANK,#URP9LPUU,BEA,#CLLPG9GY,SPIKE,#PL92JUGL,PENNY,#R98YC9GV
2,20200530T071052.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#R98YC9GV,PENNY,BROCK,#CUVVPPQ9,CROW,#28VVVVRU,BEA,#Q0JUVJ0G,BEA,#CLLPG9GY,PENNY,#R98YC9GV,TARA,#PL92JUGL
1,20200530T070522.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,MORTIS,BEA,#CLLPG9GY,PENNY,#R98YC9GV,MORTIS,#PL92JUGL,NITA,#PQ8LG29PP,TARA,#P2JRRQPGG,MORTIS,#9LQGQPLLU
1,20200530T065535.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#R98YC9GV,PENNY,MORTIS,#PL92JUGL,PENNY,#R98YC9GV,BEA,#CLLPG9GY,BROCK,#CVGGR8VC,COLT,#GLCUL8YL,CARL,#JQ29VLPG
1,20200530T064957.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#CLLPG9GY,BEA,BEA,#CLLPG9GY,MORTIS,#PL92JUGL,PENNY,#R98YC9GV,MAX,#2QLLLVJLV,BULL,#QCJ8820,PAM,#C2ULU8Q
1,20200530T064318.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,MORTIS,BEA,#CLLPG9GY,PENNY,#R98YC9GV,MORTIS,#PL92JUGL,COLT,#PVCUJU0,BIBI,#GRGG2ULY,EMZ,#RVUY82PY
2,20200530T064015.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,MORTIS,SHELLY,#9PC89909J,BO,#U8VYLC2G,JESSIE,#89YQY0LP9,BEA,#CLLPG9GY,SPIKE,#R98YC9GV,MORTIS,#PL92JUGL
1,20200530T063725.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#CLLPG9GY,BEA,BEA,#CLLPG9GY,MORTIS,#PL92JUGL,SPIKE,#R98YC9GV,EMZ,#PRG9GYUCY,SPIKE,#R80LVG8V,JESSIE,#YCJCRLPJ
2,20200530T063214.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#R98YC9GV,SPIKE,PAM,#2228QYYCJ,CROW,#VGRGVUJU,GENE,#UVUY920P,BEA,#CLLPG9GY,SPIKE,#R98YC9GV,MORTIS,#PL92JUGL
1,20200530T062834.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#CLLPG9GY,BEA,BEA,#CLLPG9GY,SPIKE,#R98YC9GV,MORTIS,#PL92JUGL,PAM,#220YR09PV,DARRYL,#2JC9V9JR,8-BIT,#28QLYUVC
1,20200530T062415.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#R98YC9GV,SPIKE,BEA,#CLLPG9GY,SPIKE,#R98YC9GV,MORTIS,#PL92JUGL,BROCK,#R9RRLQCC,8-BIT,#Y9YGQVL,BEA,#GR2CLJP2
1,20200530T062102.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,MORTIS,BEA,#CLLPG9GY,MORTIS,#PL92JUGL,SPIKE,#R98YC9GV,TICK,#Q0UQUV09,JESSIE,#9GLLUYG8,EMZ,#2290LGPJG
2,20200530T061830.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,MORTIS,GENE,#P0LLPVJR,CROW,#VPRQV9J0,MORTIS,#2G8P9202J,BEA,#CLLPG9GY,SPIKE,#R98YC9GV,MORTIS,#PL92JUGL
1,20200530T061534.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,MORTIS,BEA,#CLLPG9GY,MORTIS,#PL92JUGL,SPIKE,#R98YC9GV,JACKY,#80V9RV0V,MORTIS,#9PJ2RJJG,PIPER,#CQP0UV8
2,20200530T061300.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#R98YC9GV,SPIKE,DARRYL,#8Q0L28L99,EMZ,#Q9V2JGR,PAM,#228RCPULV,BEA,#CLLPG9GY,MORTIS,#PL92JUGL,SPIKE,#R98YC9GV
1,20200530T060946.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,MORTIS,BEA,#CLLPG9GY,SPIKE,#R98YC9GV,MORTIS,#PL92JUGL,COLT,#YPQ9990Y8,NITA,#2Y8PG9P0,MORTIS,#2UVV02PCL
2,20200530T060724.000Z,#PL92JUGL,brawlBall,Backyard Bowl,-1,#P22RQU99,DARRYL,BEA,#CLLPG9GY,MORTIS,#PL92JUGL,SPIKE,#R98YC9GV,DARRYL,#P22RQU99,JACKY,#2C8YUJCPV,BROCK,#8R9YCQJ9
2,20200530T060300.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#PL92JUGL,EMZ,MORTIS,#29C00V9J,COLT,#RCQRV9QC,RICO,#2J9J2J2RY,BEA,#CLLPG9GY,EMZ,#PL92JUGL,SPIKE,#R98YC9GV
1,20200530T055808.000Z,#PL92JUGL,brawlBall,Backyard Bowl,1,#R98YC9GV,SPIKE,BEA,#CLLPG9GY,SPIKE,#R98YC9GV,EMZ,#PL92JUGL,CARL,#YQLP8LP8,BROCK,#2PRCCLV,CROW,#2QUYPPG
2,20200530T141418.000Z,#20022G2J0,brawlBall,Backyard Bowl,-1,#80QY0820,BROCK,BEA,#J9YLYJPR,BROCK,#80QY0820,GENE,#GRGLCYCC,BEA,#20022G2J0,JACKY,#J2GLCUY8,PAM,#GJJ9CVVL
1,20200530T140637.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#GJJ9CVVL,PAM,JACKY,#J2GLCUY8,BEA,#20022G2J0,PAM,#GJJ9CVVL,PENNY,#8VVP98GL,SANDY,#22L20GPL8,BEA,#2LCY8RVR
1,20200530T140110.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#20022G2J0,BEA,JACKY,#J2GLCUY8,BEA,#20022G2J0,PAM,#GJJ9CVVL,BO,#PLV89CGP,CROW,#92ULJ2R0J,MORTIS,#2GVVC9J
1,20200530T135324.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#J2GLCUY8,JACKY,BEA,#20022G2J0,PAM,#GJJ9CVVL,JACKY,#J2GLCUY8,MORTIS,#2L9UP0VJ8,PIPER,#JRU2L0,BROCK,#QGRQUR9
2,20200530T130446.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#2JV2RYPU,PAM,JESSIE,#99JQLQ99R,EL PRIMO,#202UUUUUG,BROCK,#2LRLJVVJC,PENNY,#20022G2J0,BEA,#U2CL2JLU,PAM,#2JV2RYPU
1,20200530T130146.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#2JV2RYPU,PAM,PENNY,#20022G2J0,PAM,#2JV2RYPU,BEA,#U2CL2JLU,BEA,#899P0L8G2,MORTIS,#2L2PRGJY8,BROCK,#2VPYRY9UQ
2,20200530T125730.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#2JV2RYPU,PAM,PAM,#Q8J09YYY,EMZ,#LRJ922L,BEA,#RY299LGP,PENNY,#20022G2J0,PAM,#2JV2RYPU,BEA,#U2CL2JLU
1,20200530T125515.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#2JV2RYPU,PAM,PENNY,#20022G2J0,PAM,#2JV2RYPU,BEA,#U2CL2JLU,JESSIE,#9PPGY2QCG,MORTIS,#GC2LG0Y2,DARRYL,#VGJQJJR0
1,20200530T125156.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#2JV2RYPU,PAM,PENNY,#20022G2J0,BEA,#U2CL2JLU,PAM,#2JV2RYPU,JACKY,#J2GLCUY8,BEA,#8U2P8VR2,PAM,#GJJ9CVVL
2,20200530T124757.000Z,#20022G2J0,brawlBall,Backyard Bowl,-1,#URYULPPR,PAM,SPROUT,#20022G2J0,PAM,#2JV2RYPU,BEA,#U2CL2JLU,PAM,#URYULPPR,BEA,#LR8PYG28,MORTIS,#P0PJYGP8U
0,20200530T121734.000Z,#20022G2J0,brawlBall,Backyard Bowl,0,#288LL22QC,FRANK,GALE,#20022G2J0,GENE,#U2CL2JLU,MORTIS,#QGLPJPVV,FRANK,#288LL22QC,BIBI,#88Q0J09C,COLT,#Q9Q9PRUQ
2,20200530T121315.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#U2CL2JLU,GENE,BIBI,#PGUG2P8RC,BEA,#22098RJCQ,MORTIS,#280CUQ82G,GALE,#20022G2J0,GENE,#U2CL2JLU,MORTIS,#28L8LY9RL
1,20200530T121120.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#U2CL2JLU,GENE,GALE,#20022G2J0,GENE,#U2CL2JLU,CROW,#GGR9QY2Q,EMZ,#29J20JCRL,CROW,#2RRJ9JLJ0,POCO,#PYQ0P8CCJ
1,20200530T120829.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#28YC9YGP9,TARA,TARA,#28YC9YGP9,GALE,#20022G2J0,GENE,#U2CL2JLU,PAM,#980C02JQ,POCO,#2Y9QV2JGR,FRANK,#R9G2UR9Q
1,20200530T120541.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#20022G2J0,SPROUT,BEA,#U2CL2JLU,PAM,#2JV2RYPU,SPROUT,#20022G2J0,SPROUT,#JJR9JYQJ,BEA,#2029Y0GUJ,EMZ,#2LQGYULV9
2,20200530T120134.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#20022G2J0,SPROUT,BEA,#8YVQ2R0C0,TARA,#2C8QURPJU,DYNAMIKE,#V92YJQ0G,SPROUT,#20022G2J0,BEA,#U2CL2JLU,PAM,#2JV2RYPU
2,20200530T115837.000Z,#20022G2J0,brawlBall,Backyard Bowl,-1,#UG290JYR,EMZ,BEA,#2RR2Y0VL,GENE,#8J08U8Y,EMZ,#UG290JYR,SPROUT,#20022G2J0,BEA,#U2CL2JLU,PAM,#2JV2RYPU
2,20200530T115449.000Z,#20022G2J0,brawlBall,Backyard Bowl,-1,#9LVUC2PY,COLT,COLT,#9LVUC2PY,BROCK,#P2Y9UC9UY,PIPER,#PJ0GRPR8,SPROUT,#20022G2J0,BEA,#U2CL2JLU,PAM,#2JV2RYPU
1,20200530T115112.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#2JV2RYPU,PAM,PAM,#2JV2RYPU,SPROUT,#20022G2J0,BEA,#U2CL2JLU,BEA,#VPG8YUJV,PAM,#22GPRQYJR,COLT,#9Y9082QC
2,20200530T114748.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#U2CL2JLU,BEA,BEA,#2P9GYY0LV,NITA,#89GVL9PRJ,EL PRIMO,#9LGY2VYQJ,PAM,#2JV2RYPU,SPROUT,#20022G2J0,BEA,#U2CL2JLU
1,20200530T114012.000Z,#20022G2J0,brawlBall,Backyard Bowl,1,#2JV2RYPU,PAM,SPROUT,#20022G2J0,PAM,#2JV2RYPU,BEA,#U2CL2JLU,BEA,#9QV2VPL2U,JACKY,#V820YRCC,SHELLY,#2YGJGLL8
0,20200530T113617.000Z,#20022G2J0,brawlBall,Backyard Bowl,0,#VG8CRGGR,COLT,SPROUT,#20022G2J0,BEA,#U2CL2JLU,PAM,#2JV2RYPU,BEA,#J089RQ,BROCK,#P800LV,COLT,#VG8CRGGR
1,20200530T122953.000Z,#J089RQ,brawlBall,Backyard Bowl,1,#VG8CRGGR,PIPER,BEA,#J089RQ,BROCK,#P800LV,PIPER,#VG8CRGGR,SANDY,#2Y20G9LL,COLT,#JJQ0C0,MR. P,#8L0ULRGRV
2,20200530T122050.000Z,#J089RQ,brawlBall,Backyard Bowl,-1,#YLP2Q99,PIPER,BEA,#J089RQ,BROCK,#P800LV,PIPER,#VG8CRGGR,BROCK,#8JY2QLR,PIPER,#YLP2Q99,GENE,#2JGUGUU9L
2,20200530T121750.000Z,#J089RQ,brawlBall,Backyard Bowl,1,#P800LV,BROCK,BROCK,#8PYRYQ8,BIBI,#2LLVQQJ2,BARLEY,#80QY0820,BEA,#J089RQ,PIPER,#VG8CRGGR,BROCK,#P800LV
2,20200530T121519.000Z,#J089RQ,brawlBall,Backyard Bowl,1,#J089RQ,BEA,SANDY,#2LYL2JPP2,EMZ,#YV8LG2CJ,BO,#290JPP82C,BEA,#J089RQ,PIPER,#VG8CRGGR,BROCK,#P800LV
1,20200530T121305.000Z,#J089RQ,brawlBall,Backyard Bowl,1,#J089RQ,BEA,BROCK,#P800LV,PIPER,#VG8CRGGR,BEA,#J089RQ,EMZ,#20PUUUR,FRANK,#G2JPR0YL,BEA,#GC9VL0RJ
